text	classify
کبھی آنسو کبھی سجدہ کبھی ہاتھوں کا اٹھ جانا.💔۰-• خواہشیں ادھوری ہوں تو رب کتنا یاد آتا ہے .💯🔥🥀 ''	0.0
تاریخ گواہ اے تسیں وی کدی کوٸی چنگا ٹویٹ نہیں کیتا۔😏😏😏	0.0
نیو جنریشن کے ہاتھ سے موبائل چھیننا آئی سی یو کے مریض کے منہ سے آکسیجن ماسک اُتارنے کے برابر ہے 😂	0.0
 چھوڑ دیا ہم نے اعتبار، قسمت کی لکیروں پہ وصی جو دلوں میں بس جائیں،وہ لکیروں میں نہیں ملا کرتے،، 	0.0
سندھ پولیس نے نیوٹن تھرڈ لا آف موشن یاد کروا دیا 😂😂😂 ہر عمل کا ایک ردعمل ہوتا ہے StateAboveStateRejected	1.0
"اس کی باتیں مسکڑاہٹیں دل میں بس گئیں
پر افسوس، میرے پاس اس کا نمبر نہیں 😳🤦🏻‍♂️
#sarcasm #Shayari"	1.0
 آگر گانیدہے کپڑوں میں شرم آتی ہے ... 🍂 تو گانیدی سوچ رکھنے میں بھی شرم آنی چاہیے ... ❤️🍁	1.0
ماشاء اللہ بہت خوب دونوں لاجواب ہو 👏👏👏	0.0
	0.0
افسوس ہوتا ہے جب لوگ کہتے ہیں عمران خان نے سب کچھ مہنگا کردیا ہے جبکہ سچائی تو یہ ہے کہ نمک ابھی بھی سستا ہے کامران خان😂😂	1.0
سیاسی دامادوں کو عزت نہیں دی جاتی یقین نہ آئے تو زرداری کو دیکھ لیجیے 	1.0
سی ایس آئی اے اور راء کے ٹکڑوں پہ پلنے والے کتوں کی ایک خاص نسل کا کام ہی نہیں آئی ایس آئی اے اور پاک فوج پہ بھونکنا ہے تے پھونکی جا 🤣🤣🤣🤣🤣😂	1.0
سر، آپ پڑھے لوگوں کی صحبت کا اثر ہے جو آپ لوگوں کی بات میں حصہ لگا لیتے ہیں ورنہ کون پوچھتا ہے 😷	1.0
 جی بجا فرمایا آپ نے بہت بری ہوں میں 🔥 اپنا پاک دامن جھاڑئیے اور چلتے بنیئے 😒	0.0
بڑوں کی لڑائی میں بچوں کا کوئی کام نہیں تم کس خوشی میں🐒 اچھل رھے ھوتابعدار ملازم مریم نوازشریف StateAboveStateRejected	1.0
آج امریکہ ویزاہ دے تو تمہارے جیسے بہت سے بیغرت امریکن ایمبیسی کے باہر کھڑے ہوں گے تم لوگ منافق ہو بس چاند پر تھوکو تو تھوک واپس تمہارے اپنے منہ پر واپس پلٹے گا پہلے اس قابل بم کر گلالئ اسماعیل کے لیول تک سکے 😂	1.0
پوچھنا چاہیے یہ بندہ بوٹ چاٹ چاٹ کے تھکتا نہیں 😂😂	1.0
ایڈمن ہوون گے پینل تے، ایہہ ساڈا محلہ ☠️	0.0
فالو بیک 💯 مارخورز روز شامیں فریب دیتی ہیں۔۔  روز دیتا ہے ... اک دلاسا دن۔۔۔	0.0
پاکستان کی آبادی اب بائیس کروڑ پچاس ہزار ہے۔۔۔۔۔ مشکل سے پچاس ہزار یوتھیا رہ گیا ہے پاکستان میں مریم بی بی نے گندی نسل کو شامل ہی نہیں کیا 😁😁😁😁😁	1.0
ہاہاہاہا 😂	0.0
اعلان لاتعلقی سولہ اکتوبر سے پرانا خان ختم اور نیو خان جنم لے چکا ہے جسکا پرانے خان کی تقریروں اور وعدوں سے کوئی تعلق نہیں '' 😂😂😂	1.0
اچھا 👍💞	0.0
یہ کونسی نئی بات ہے 70 سال سے یہی تو ہورہا ہے اپنا ہر گٹھیا کام دوسروں پے ڈال دیتے ہیں 😡	0.0
صلی اللہ علیہ واٰلہ وسلم	0.0
سر یہ نواز شریف ہے جو پاکستان کے معاملات میں جھانک رہا ہے لندن سے😂	1.0
ہمیں جناح اسٹیڈیم گوجرانوالہ میں جلسے کی اجازت نہیں دی گئی۔ مسلم لیگ نون 😂😂😂😂 لہذا ہم جلسہ جی ٹی روڈ پر...	1.0
@KDSindhi اس میں کوئی شک نہیں کہ پی ٹی آئی کی حکومت ڈیلیور نہیں کر سکی۔ لیکن حکومت سندھ کی کارکردگی کا دفاع حکومت پنجاب کی کارکردگی پر تنقید کے ذریعے؟ یہاں ہر کوئی اپنا منجن بیچ رہا ہے۔ کوئی سیاسی چہرے کے پیچھے چھپا ہے اور کوئی غیر سیاسی چہرے کے پیچھے	0.0
🙏🤐 یہی بہتر ھے	0.0
پورے ملک میں مہنگائی عروج پر ہے ،وزیراعلی سندھ پوچھنا یہ تھا کہ سندھ پاکستان سے باہر ہے؟؟ 😂	1.0
اندازہ لگائیں وینا ملک کا اکاؤنٹ چلانے والے کو طلسمی کتنی گالیاں پڑھتی ہونی 😇	1.0
اتنی قدر تو گھر میں بھی کوئی نہیں کرتا۔ شکریہ سلامت رہیں۔	0.0
نوازش شاہ صاحب 	0.0
اپنے آپ کو زہنی طور پر کسی بھی مزاحمت کے لیے تیار رکھیں کیونکہ سیاستدان اپنا فرض ادا کر رہے ہیں اور گیند آپکے کورٹ میں آنے والی ہے، اب نہیں تو کبھی نہیں✌️✌️✌️✌️✌️	0.0
وہ کتے دیکھے جو پاکستان میں لفافہ حضرات بھارت کے سفیر ھے🐕🖐👎	0.0
کدو 200 روپے گَز ٹینڈے 100 روپے فُٹ مولی 300 روپے میـٹر بلاول شدید 😂😂	1.0
واہ واہ بےشرم لڑکی ویسے تم نے کون سی سختیاں برداشت کرکے مخصوص نشست لی ہے ذرا بتاؤ گی😂😂	0.0
پٹھان ہے نا پتر کس نے کہا تھا اسکے ہاتھ چڑھ  اب صبر کر ہمت رکھ چھوڑ دے گا تیری جان 	0.0
'' پیدا ہوتے ہی کلمہ سنا تھا یارب مرتے وقت بھی نصیب کرنا 🌸❤😊✨ آمین..♥️🥀	0.0
تین، باقی کدو کی ٹیم والوں کے بھی ہیں، ہر وقت اسکی تعریفوں کے پل باندھ کر تے رہتے ہیں جیسے دنیا میں اسکے علاوہ کوئی صحافی نہیں😂	1.0
 `` امکانات تو ہم دیکھتے ہیں '' وہ تو بس کہتا ہے اور ہو جاتا ہے ❤	0.0
صحیییح	0.0
ہم کسی کا بھی قرض رکھتے نہیں😊 ایک سنتے ہیں تو چار سنا دیتے ہیں😇😝	0.0
دوبئی،جاپان میں 5G نیٹ ورک کی انسٹالیشن مُکمل ہو گئی ہے 2020 ، پاکستان میں 5G نیٹ ورک 2017 میں ہی آ گیا تھا 😎	1.0
ہاں لڑکی 😏😏😏😂😂😂	0.0
 کتنی دلکش ہے لاپرواہی اُس کی میری ساری محبت فضول ہو جیسے	0.0
 تیرے غرور کو دیکھ کر تیری تمنا چھوڑ دی ہم نے💔 زرا ہم بھی تو دیکھیں کون چاہتا ہے تجھے ہم سے زیادہ🔥	0.0
"گوتلا چھپاکی جمعرات آئی جے 
اج فیر گارڈ فادر دی شامت آئی جے
#JIT 
#Sarcasm https://t.co/B8fM6coEs8"	1.0
👈💞محبت کے بدلے محبت 💞	0.0
اور وہ مہندی پہ پونجا بھی تو پھرا تھا😂	0.0
 ٹھیک ہے فری کیک نہیں ملنا وڈیو کال بھی نہیں کی	0.0
ہور کی ٹرک 🍌 آنا سی 😂 😂 😂 😂	1.0
ملنا اتفاق تھا اور بچھڑنا نصیب💔	0.0
 آگر میرے مشورے سے اندر کرتے تو کیپٹن صفدر اتنی جلدی نہ چھوٹتا وینا ملک😲🤭	1.0
ایہہ فیک نئیں، GTA5 دیاں اوریجنل پکچرز نے پٹواریا۔ سیانا ھو جا😜😂	1.0
توسی سوتے نہیں۔ 🤦 ♂️🤦 ♂️🤣🤣🤣	0.0
یہ جو ڈی ایم میں آر ٹی کی درخواستیں موصول ھوتی ھیں ان سے جان چھوٹ جائے گی 😂😂😂	1.0
دوستی ہر کسی سے ہو جاتی ہے `` حمید '' مگر دل کسی کسی کو قبول کرتا ہے ... ✍ .💕 🚶 حمید_کا_سفر	0.0
😍اے پتر ہٹاں تے نہی وکدے😍	0.0
ماشاء اللہ❤💖	0.0
وہ جو رب ہے وہی سب ہے❤️	0.0
چھوڑو دماغ نا چاٹو😂😂🤭🤭	0.0
"@UTariqhse @Xadeejournalist @ImranARaja1 @PakFirst50 #Sarcasm
لکھا ہواہے ساتھ. مطلب طنزیہ ٹویٹ ہے
شغل میلا😬"	1.0
 جس وقت پانی پیتا ہے اسکے منہ سے پانی لیک ہو جاتا ہے۔۔۔😁😂	1.0
انگوٹھے کے ساتھ میں بھی لگا ہوا ہوں صرف انگوٹھا کیسے بھیجوں ؟؟؟ 😭😭😭😭	1.0
معاشرہ اجازت دیتا ہے۔ آپ دوسری شادی ضرور کریں آپ کو آٹے دال کا بھاو معلوم ہو جائے گا اور سر پر جو چند بال رہ گئے ہیں وہ بھی اڑ جائیں گے 😀	0.0
آپکو کس نے غلط فہمی میں مبتلا کر رکھا ہے کہ خان کی کوئی عملی حیثیت ہے 😜😜😜 کٹھ پتلی پلان کے مطابق ناچ رہا ہے	1.0
سانوں نیر والے پل تے بلا کے بلو ماہی گلگت ٹرا گیا 😝😝😝😝	1.0
او ڈاکٹرا نہ پیا کر یار 😢😢 ایدھر مینوں پھڑا دے ڈبی 😬😂😂😂😂	0.0
 میکوں رَستہ ڈَس کوئی جیون دا  میڈی کُل کائنات مخالف ہے  ادبکاسفر	0.0
کہنے لگےوہ مجھ سے کہ بد تمیز ہو میں نے کہا حضور، نہایت بھی بولئے🙏🙏 اردو_زبان	1.0
جی حضور، پچھلے دو ماہ کی عیاشی کی قیمت چُکا رہا ہوں۔ 😂	0.0
ھاھاھاھا یوتھئے تمھیں پتہ ہیں کہ یہ نیازی اینڈ باجوہ کمپنی نہیں چلے گی۔ پھر بھی حقیقت سے انکاری ہو۔ تیرے دماغ کی جگہ شاید گھوبر ہیں۔ 🤣🤣🤣✌✌	1.0
وہاں بیٹھ کر رونا سکون دیتا ہے جہاں اللّٰہ کے سوا دیکھنے والا کوئ نہ ہو🥀 اللّٰہ ہمیں اپنا قرب عطا فرماۓ🌸 GooNight 🖤	0.0
مینوں بڑا عجیب لگیا سی۔لیکن ہن سوچدا قصور تاڈا وی نئ اے😬🤣🤣	0.0
حامد یار یہ آپ نے 25 سال کی صحافت کی بیستی جئ نیئں کردی 😅	1.0
سندھ پولیس کا اپنے ادارے کے وقار کے لیے احتجاج کا بہترین انداز ... 👏👏👏 StateAboveStateRejected	0.0
ارے یہ تو سرتاج گل کا وزیراعظم ہے جو دیوار کے دوسری طرف بھی دیکھ سکتا ہے 🤣😂🤣😂🤣😂🤣😂🤣	1.0
کیا کہا __؟ سب کے مطابق ہوجائوں __؟ یعنی میں بھی اب منافق ہوجائوں __🥀🔥	0.0
آئی جی سندھ ڈیوٹی پر واپس آیا ہے یا اسکو بھی فوج سے سیکیورٹی دلواؤں؟ 😂😛	1.0
😀 آہو پتا اے	0.0
موجودہ حکومت کے لیے سب سے مشکل کیا ہے ؟ نوٹ ووٹ سیکریٹ ہے 😊😊😊 بلاخوف حصہ لیں ۔۔	1.0
” نفرت کرنے سے ہماری خود کی انرجی ضائع ہوتی ہے بہتر یہی ہے کہ آپ فرض کرلیں وہ وفات پاچکے ہیں “ 🙂💔	1.0
یہ اس ہیش ٹیگ کا جواب ہے ارشد_کتا_شریف ایسے ٹرینڈز نہیں کرنے چاہئیں تھے انصافیوں کو 😶	1.0
جسوقت نواز شریف صاحب ضیاالحق کی آمرانہ گود میں پرورش پا رھے تھے کاش اسوقت انکو ووٹ کے تقدس کا خیال آ گیا ھوتا تو شاید آج ووٹ_کو_عزت دو کے نعرے اپنے سیاسی عزائم کی تکمیل کے لیۓ نا لگتے😊	0.0
یہ چغد نہیں جانتے کہ یہاں سول مظاہرین کے اوپر سے فوجی ہیلی کاپٹر کے غلطی سے گزر جانے پر بھی فوج کے سربراہ کو معافی مانگنا پڑتی ہے ... .😊	1.0
بلی تھیلے سے باہر آ گی ہے 😂 پہلے میاں صفدر کی گرفتاری اور اب یہ ، لگتا ہے ڈیل کے اشارے مل رہیے ہیں 😂	1.0
سندھ حکومت نے تیس دن کی مہلت مانگی ہے بس یہ پتہ کرنے کے لیے کہ سندھ آئی جی کو گودی میں اُٹھا کے لے گئے تھے یا سر پہ بیٹھا ہے کہ۔۔۔؟ ہم بیوقوف ہیں جو ان کتوں کے لیے اپنا قیمتی وقت ضائع کردیتے ہیں۔ہونا کچھ بھی نہیں۔ 🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆 ♀️🙆	1.0
❤️السلام علیک یا ابا الحسن علیہ السلام ما بَقیتُ وَ بَقِیَ اللَّیْلُ وَالنَّهارُ💚💚💚💚💚	0.0
"@BaaAdab @utallat محترمہ آپ کی ٹویٹ کا کیا کہنا 
قسمے میں آپ کا مرید ہو گیا ہوں #طنز"	1.0
💗فالو کرے انشااللہ 🔙 فالو ملے گا💗 SaifurRehman4R	0.0
"اپنی زندگی پر دہان دے سامنے والے کا موڈ کیوں خراب ہے ؟ کوئی پریشانی ہے ؟ یہ سب پوچھ کر اپنا وقت برباد نہ کرے ۔
#Sarcastic 😏"	1.0
آرمی چیف کے خلاف مہم کرنے والی ن۔لیگ نے آرمی چیف سے مریم صفدر کے کمرے پر دھاوا بولنے پر تحقیقات کی درخواست 😂 Justice4SPTahirDawar	1.0
ترسا تو خیر نہیں تھا بس بنگالی دواخانہ کا بہت بڑا گاہک تھا 😂	1.0
ولیمہ کب ہوگا ہم نے بریانی کھانی ہے۔۔ 😊	0.0
اسکے بعد بلاک ہی کیا ۔ مگر جو بکواس اس نے کی تھی بزتی کیے بغیر بلاک کا مزا نہیں آتا نا 😂😁	0.0
پشاور ہايٴیکورٹ نے لیگی رہنما امیر مقام کے خلاف FIA کے تمام کیسز کی سفارشات رد کر کے امیر مقام کو باعزت بری کر دیا.✌🏻	0.0
جب بلاول وزیر اعظم بنے گا تو انڈے کھیت میں اگیں گے مرغیاں آلو دیا کریں گی ٹماٹر درختوں کے ساتھ لگیں گے😉😉😉	1.0
اچھا ھُن جواب دیاں گا تے کہن گے بحث نہیں کرنی میری طبیعت نئیں ٹھیک😂😂🏃🏻‍♂️	0.0
اچھا پروگرام تھا، احسن اقبال سادہ اور شریف آدمی ہیں، ورنہ بڑے اچھے اچھے جواب بنتے تھے فواد چودھری کے لئے 	1.0
'🏷️💌 اکیلے پن نے بگاڑی ہیں عادتیں میری وہ لوٹ آئے تو ممکن ہے سدھر جاوں میں ❤😊	0.0
گریٹ شارٹ	0.0
❣ * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *	0.0
ماشاء اللہ کیا بات کی آپ نے مولانا صاحب Love 😘✌️	1.0
چائے ٹھنڈی ہوگئ ٹویٹیں کرتے کرتے غالب😢😢😢	1.0
ان پٹواریوں کو پتہ نہیں ہے کہ ان کی نانی ماں کے منہ پر تین کلو پلاسٹک لگا ہوا ہے 😂😜	1.0
مسلم لیگ نون وہ سیاسی جماعت ہے جس کا ڈنر سیٹ ہی پورا نہیں ہورہا جس کی پلیٹیں لندن ہیں اور چمچے کڑچھے اور خمخیر پاکستان میں۔ 😂😂😂	1.0
نئی جی پوری 3 ملین کا ازالہ ہو گیا ہے بلکہ آنے والی اگلے 4 ملین کمپلینٹ پر بھی سیلیکٹ آل کر کے او کے اینڈ سینڈ 👍 خان تیری ٹیم دنیا کی نالائق ترین ٹیم ہے لیکن ہم پھر بھی تیرے ساتھ کھڑے ہیں کیوں کہ تو پاکستان کی جنگ لڑ رہا ہے ان ملک دشمنوں کے ساتھ	0.0
ہاہاہاہاہاہا 😂😂	1.0
کرنا بھی نہیں 😁	0.0
یہ آئی جی سندھ وی ہیں جس کو سپریم کورٹ سے سزا مل چکی ہے 2018کہ یہ آصف زاردری کے خلاف گوہوں کو ہراساں کرتا رہا 	1.0
🌹احساس محبت میں ہم اتنا ہی کہتے ہیں 🥀 🌹تیرے بغیر بھی ہم تیرے تیرے ھی رہتے ہیں 🥀 صرف تم 💯	0.0
ہاہاہاہاہاہا چھا گئے او صوفی صاب فیر تے گالیاں وی بندا بول کے دے سکدا 😝	1.0
بیچارے روزی روٹی کے چکر میں اپنی جنس بھی بھول گئے	1.0
نانی اماں، ووٹ کو عزت دو کے نعرہ پر اعتراض نہیں، جس جگہ نعرہ لگاے گئے اس پر اعتراض ہے۔۔😡	1.0
کراچی آ پریشن میں بھی پولیس غیرت دیکھا دیتی کہ `` اوپر `` کے آ رڈر نہیں ماننے، لیکن وہ مہاجروں کے خلاف آ پریشن تھا اور یہ پنجاب کا صفدر ہے🔥💯	1.0
مریم اورنگزیب اور بلاول زرداری پوری قوم ہے کیا۔۔۔🤔 شرمندگی اپنی اپنی مس ڈڈو چارجر۔۔۔😉	1.0
 کبھی سنا کسی نے 🤔🤔🤔 کہ LIKE اور FOLLOW كرتے ہوئے کوئ بندہ مر گیا 😤 تو کردو تسی بھی نہیں مرو گے 😤🤪🤣	0.0
 پٹواریوں سے زیادہ قابلِ رحم اور کوئی مخلوق نہیں ۔۔چوری باپ نے کی۔۔عیش اولاد کر رہی ھے اور چھتر پٹواری کھا رہے ہیں 👞👞👞 پٹ…	1.0
میری کچھ ٹویٹ سے بہت سوں کا دل برا ہوتا ہوگا ... ایسی ٹویٹ کچھ مخصوص کے لیے لیکن وہ کیا کہتے ہیں ... جب ڈوز ملنا بند ہوجائے زیادہ تر شیر بنے پھڑتے ہیں جیسے عمران خان صاحب نے چند دن پہلے پٹواریوں کو دی ... بتانے کا مقصد ہم بھی اتنے شریف نہی غصہ ہمیں بھی آسکتا ہیں😎 شکریہ شاہ صاحبہ🌸	0.0
سنگھم نہیں سندھم کیسا رہا۔۔۔؟ 😊	1.0
بنڈ پھاڑ دی جناب کھوتی کے بچے کی ۔😁😂	0.0
 کس نے ؟ کب ؟ کیوں؟ پوری بات لکھا کیجئے؟🌝🌷	0.0
جو آپ کو بہتر لگے وہ لکھیں، کیوں کہ ایسا تو کوئی بھی نہیں لکھ سکتا جس کا لکھا ہوا سب کو پسند آئے ۔۔۔نگیٹو اور پوزیٹو ہمیشہ ساٹھ چلتے ہیں..👍	0.0
نکما کیپٹن صفدو۔۔۔۔۔ 🤣😅🤣	1.0
بی سی واش روم میں بھی دفتری فون 😖	1.0
شہباز شریف ہم شرمندہ ہیں 💔	1.0
🤣😂😂 ہو لینے دے میری شادی فسادن ٹھیک ہے کوجی نہیں چاہیے 😐😐😐🤣	1.0
	1.0
تم ناراض ناراض سے لگتے ہو کوئی ترکیب بتاؤ منانے کی ہم زندگی گروی رکھ دیں گے تم قیمت بتاؤ مسکرانے کی kbhi sala u b howa ka tha ab ... ... ... 😕😑	0.0
یہ انکل کون ہیں؟ انکی شکل نون لیگیوں جیسی کیوں ہے؟ 😯	1.0
نوجوان پہلے کنزرویٹو ہوتا ہے، اور پھر جب اسے سمجھ آ جاتی ہے تو وہ لبرل ہو جاتا ہے 😋😂	0.0
لوگ ہماری زندگی کا ایک صفہ پرھ کر 👉 پوری کتاب لکھ لیتے ہیں🤐	1.0
بسکٹ تے کنفرم کردیو ہن😋	0.0
بلکل، موصومانہ سوال😡😂	0.0
باؤلنگ کے لیے عمران آئے۔۔۔ امپائر کو کراس کیا۔۔۔ گیند کی۔۔۔ گیند ہوا میں بلند ہوئی۔۔۔ ایک ارب درختوں کے اوپر سے گزرتی ہوئی ایک کروڑ نوکریوں کا کنارہ لیا۔۔۔ 50 لاکھ گھروں کو چھوتی ہوئی گیند سیدھی لنگر خانے میں جا گری😂😂😂	1.0
🌻اسلام و علیکم ورحمتہ اللہ وبرکاتہ🌻 خوبصورت عمل انسان کی شخصیت بدل دیتا ھے۔۔۔ خوبصورت اخلاق انسان کی زندگی	0.0
کھوتی دیا بچیا،تیری عزت کیتی اے،تیری قدر کیتی اے۔شکر کر تیری بونڈ نئیں ماری۔ جے تیری بونڈ ماری ہوندی تے تینوں پٹھاناں دے ہتھے چاڑ دینا سی۔ تے پین یکا 💦	1.0
ہر کتے بلے کے گرفتار ہونے پر نانی نے اپنی ڈی پی بدلی ہے لیکن ڈرائیور کے گرفتار ہونے پر ڈی پی نہیں بدلی 😜 ڈرائیور کو عزت دو	1.0
 تجھے اپنا بنانے کی قسم کھائی ہے ... کھائی ہے ... 😎😍🤘🤘	0.0
اچھا 😂 سڑیل	0.0
متاثرین فرحت ہاشمی 😊	0.0
دنیا بھر کے کیڑے ایک طرف مگر جو کیڑا پاکستانیوں کو ہے وہی پوری دنیا میں کہیں نہیں پایا جاتا ھے 🤣😜 کیڑا	1.0
جنگل میں منگل ہو رہا ہے جی 😜😜😜😜😜😜😜😜😜😜😜😜😜😜	0.0
 مریم نواز کو مریم بھٹو اور بلاول بھٹو زرداری کو بلاول نواز بنانا عمران خان کا سب سے بڑا کارنامہ ہے😄	1.0
پہلے زمانے کے کبوتر محبوب سے زیادہ خوش قسمت ہوتے تھے 😂 پیغام پڑھنے سے پہلے کبوتر کو چوم لیتے تھے 😂 زھرا	1.0
غیر جانبدار رہنے کا سخت پیغام 😂😂 سر کون کروا دہا ہے یہ سب۔۔۔؟؟؟ کیپٹن صفدر اور بلاول تو کہہ رہے ہیں کہ ارمی نے دروازہ توڑا ہے۔۔۔؟؟؟ ؟؟؟ پھر غیر جانبداری کیسیسی۔۔۔؟؟؟	0.0
بریکنگ نیوز عالمی نشریاتی ادارے BBC کے مطابق اگلے سو سال تک یوتھیوں کی غیرت جاگنے کا تا حال کوئی امکان نہیں 😂	1.0
لہہ تو آگے آجا😬	0.0
اگر عمران خان آج الیکشن کا اعلان کر دے ۔ تو ن لیگ ، پیپلز پارٹی ، اور فضل الرحمن پھر سے ایک دوسرے کو گالیاں دیتے نظر آئیں گے 😂😂😂	1.0
"ہر جگہ میرٹ کی دھجیاں اُڑائ جارہی ہیں 😂.
#Sarcasm https://t.co/yX2rHG7NoF"	1.0
آپ بھی راستہ ایک کریں بس اٹھایا کریں چوسا نہ کریں 😂	0.0
میراثی کے بیٹے کا ختنہ ہوا تو لوگوں نے مبارک باد کے ساتھ ساتھ پیسے بھی دیئے ڈھیر سارے نوٹ دیکھ کر میراثی کے بیٹے نے اپنے باپ سے کہا '' ابا '' اگلی جمعرات پر تھوڑا اور کٹوا دینا عمران خان کی وجہ سے پاکستان کی معیشت بہتر ہوئی ہے۔ اگلی بار بھی عمران خان وزیر اعظم بنے گا شبلی فراز😂😂	1.0
مختیارِ یا گل چائے توں اگوں ودھ گئی ائے 😂	0.0
میاں صاب کتنے منحوس ہیں اسکا اندازہ صرف اس بات سے لگالیں کہ پوری دنیا کے لوگوں کو کرونا ہوا مگر کرونا نے بھی انہیں منہ لگانا مناسب نہ سمجھا🤓😎😁	1.0
سیاستدانوں کے لئے اصل مسئلہ یہ ہے کہ وہ نہیں چاہتے کہ عمران خان کی حکومت اور فوج ایک ہی پیج پر ہو اہل عقل والوں کے لیے کھلی نشانیاں ہیں کہ نہ تو پاکستان آرمی میں کچھ برائی ہے کیپٹن صفدر کی خوشی کی انتہا نہیں رہی کہ آرمی چیف میرے معاملے کی انکوائری کر رہا ہے مریم نواز کو 	0.0
امیروں کی نانی پلاسٹک کی نانی ہے جبکہ ہماری نانیاں اصلی تے کھری سر تا پا محبت و شفقت ❤️❤️❤️❤️	1.0
اس ویلے وی نیازی ای اے مسلط ۔۔😩	0.0
♡ عشق کرنے کا ارادہ بلکل نہ تھا ہمارا ❤ بخدا عشق ہو گیا تمہیں دیکھتے دیکھتے..❤	0.0
ن لیگ اور پیپلز بالٹی نے غریب عوام کے لیے اپنی شوگر ملز سے چینی 50 روپے کلو دینے کا اعلان کردیا پی ڈی ایم زندہ باد😜😜😜	1.0
محبت لباس نہیں جو روز بدلا جائے محبت کفن ہے پہن کر اتارا نہیں جاتا محفلسخن 	0.0
حق سچ کی آواز حامد میر کو سلام 👍💯✔	0.0
بھائی جان یہ سرکاری پیسہ نہیں ہے بلکہ یہ ایک پرائیویٹ کمپنی ہے جو کہ اپنا بزنس ماڈل یہاں لے کر آئی ہے۔ شاپنگ کرنے کے لئے ضروری نہیں ہے کہ آپ بائک آن ہولڈ رکھیں بلکہ جہاں جی چاہے وہیں چھوڑ دیں۔ باقی پاکستان کے لئے یہ ایک نیا کانسیپٹ ہے۔ دیکھیں کیا بنتا ہے بیچاروں کا 😂	0.0
 آج میرے اکاؤنٹ پر لیمٹ لگی ہے اس لیے کسی دوست کی ٹویٹ کو ریٹویٹ نہیں کر سکوں گا 👁️🌷🌷🌷🌷🌷🌷	0.0
محبت کی تو کوئی حد، کوئی سرحد نہیں ہوتی ہمارے درمیاں یہ فاصلے، پھر کیسے نکل آئے ... 🔥 mr_mayo756	0.0
یہ خان صاحب کی طلاقن ہے 😁😋	1.0
میں سمجھا شاید موڈی سر سب بیچ کر کافی ساری سوک لے لینگے 🤣😂	0.0
ابے چل بے ptm کے افگانی دہشت گرد انڈیا کے فنڈنگ پر پلنے والے دہشت گرد 😂😂😂	1.0
اففففف کیا ہوا ہے کوئی خاص بات ہو تو بتا دیجیئے پلیز 😢😢	1.0
آٹو لگ رہا ہے 😂🤣😂🤣	0.0
وعلیکم السلام ورحمتہ اللہ وبرکاتہ 🌹🌹🌷 صبح بخیر🌷🌹 اللہ آپکو، آپکے اہل خانہ کو ہمیشہ خوش رکھے، تہر بیماری، حسد، شر اور...	0.0
وہ سندھ میں ہندو زیادہ ہیں اسلیے🙊🙊🙊😆😆😆	0.0
آہو۔۔ 😂	0.0
کورونا وائرس کیوجہ سے ٹائیگر فورس کی سونگھنے کی حِس متاثر ہوچکی ہے جسکی وجہ سےمہنگائی کی وجوہات معلوم کرنے میں تاحال ناکامی کا سامنا ہے😀	1.0
کُچھ کوگ مجبور کر دیتے ہیں یہ سوچنے پر بس اپنا خیال رکھو ، باقی سب کو اُن کی اوقات پر رکھو۔۔۔ 💯	1.0
عوام ان گندے سیاستدانوں کا دوگلا پن جانتی ہے جو کل تک ایک دوسرے کے خلاف بکواس کیا کرتے تھے آج اپنی کرپشن بچانے کے لیے ایک ہو گئے ہیں 👇تفصیلات وڈیو میں👇	1.0
موچی نہیں ایلفی 🙏🙏	0.0
	1.0
میں تو بولتا ہوں لندن کے آٸی جی کو اغوا کروا کے نواز شریف کے ہی وارنٹ گرفتاری جاری کروا لینا چاھٸے تاکہ قصہ ہی تمام ہوجاٸے 😂😂	1.0
ہماری نیک اور پاکیزہ پولیس پر کوئی الزام نہ لگائے 	1.0
بلکل ٹھیک چوھدری 	0.0
ہر بِل پر نظر نہیں آتا 😋	0.0
🌹ﻏﺮﻭﺭﮐﺎ ﺗﺎﺝ ﮐﺒﮭﯽ ﭘﮩﻨﺎ ﮨﯽ ﻧﮩﯿﮟ ﺳﺮ ﭘﮧ 🌹 ﮨﻤﺎﺭﯼ ﻣﻌﺼﻮﻣﯿﺖ ﮨﯽ ﺍﯾﺴﯽ ﮨﮯ ﺩﺷﻤﻦ بھی ﺩﯾﮑﮫ ﮐﺮ ﮐﮩﺘﺎ ﮨﮯ 🌹 ﺳﺒﺤﺎﻥ ﺍﻟﻠﻪ۔🌹 نماز_راہ_نجات_ہے مارخورز	0.0
پہلے ماموں کا بیٹا کامران ھوا کرتا تھا۔اب ماموں بنفس نفیس میدان میں آچکے ہیں۔😂	1.0
